"NUM POLICE

4040";CODE AVENANT;TYPE AVENANT;DATE AVENANT
000000000811390;A;0_1;17/12/2018
000000000811466;E;4_2;01/12/2021
000000000811466;A;3_0;17/12/2020
000000000811466;A;3_0;17/12/2020
000000000811466;Q;1_0;18/12/2018
000000000811607;Q;2_2;19/12/2021
000000000811647;Q;2_1;20/12/2021
000000000811647;A;0_1;19/12/2019
000000000811700;R;0_0;20/12/2018
000000000811761;A;0_1;19/12/2019
000000000811971;Q;1_2;22/12/2021
000000000812068;Q;1_2;01/01/2021
000000000812300;Q;2_2;26/12/2021
000000000812379;Q;0_1;27/12/2019
000000000812463;E;2_3;01/12/2021
000000000812463;E;2_3;01/12/2021
000000000812463;E;2_3;01/12/2021
000000000812695;Q;1_0;28/12/2018
000000000812755;E;1_3;01/12/2021
000000000813340;Q;2_2;03/01/2021
000000000813536;Q;2_0;04/01/2020
000000000813862;A;2_0;08/01/2019
000000000813879;A;0_1;30/05/2019
000000000814000;A;1_0;08/01/2019
000000000814030;Q;2_1;09/01/2021
000000000814031;A;0_20;01/01/2019
000000000814137;Q;2_1;01/01/2021
000000000814137;Q;2_1;01/01/2021
000000000814183;Q;2_2;10/01/2021
000000000814214;Q;2_1;01/01/2022
000000000814367;A;0_0;10/01/2019
000000000814424;Q;1_0;12/01/2020
000000000814430;A;0_110;18/03/2021
000000000814430;A;0_60;12/05/2020
000000000814566;Q;2_1;13/01/2021
000000000814585;Q;2_3;13/01/2022
000000000814717;Q;4_0;01/01/2021
000000000814928;Q;2_2;17/01/2021
000000000815135;Q;2_0;18/01/2020
000000000815574;A;0_0;17/01/2018
000000000815668;E;0_0;23/01/2018
000000000815714;A;0_1;15/11/2018
000000000815857;A;0_0;22/01/2019
000000000816016;A;0_23;01/01/2019
000000000816016;A;0_0;01/01/2018
000000000816016;A;0_0;01/01/2018
000000000816195;A;0_55;02/08/2019
000000000816319;R;2_1;26/01/2021
000000000816469;A;0_0;28/01/2019
000000000816522;A;1_0;28/01/2019
000000000816551;A;0_12;24/06/2019
000000000816551;A;0_12;24/06/2019
000000000816551;A;0_0;15/01/2018
000000000816778;Q;1_1;31/01/2021
000000000816816;A;1_0;30/01/2019
000000000817001;A;0_283;07/01/2021
000000000817001;A;0_283;07/01/2021
000000000817001;A;0_283;07/01/2021
000000000817001;A;0_0;10/05/2018
000000000817097;Q;2_2;31/01/2021
000000000817251;E;0_390;01/01/2022
000000000817251;A;0_90;01/01/2019
000000000817251;A;0_0;01/01/2018
000000000817251;A;0_0;01/01/2018
000000000817525;Q;0_2;01/01/2020
000000000817647;Q;3_0;08/02/2020
000000000817647;A;1_0;07/02/2019
000000000817703;A;0_8;01/01/2019
000000000817804;Q;3_1;01/01/2022
000000000817832;A;0_0;08/02/2019
000000000818217;Q;0_22;01/01/2022
000000000818217;Q;0_22;01/01/2022
000000000818217;A;0_18;01/01/2019
000000000818217;A;0_18;01/01/2019
000000000818217;A;0_12;01/01/2019
000000000818217;A;0_7;20/02/2019
000000000818365;R;2_0;01/01/2020
000000000818663;Q;2_2;15/02/2021
000000000818737;A;1_0;15/02/2019
000000000818827;Q;0_2;16/02/2021
000000000818969;Q;1_3;19/02/2022
000000000818997;Q;2_0;20/02/2020
000000000819212;R;0_41;01/01/2021
000000000819279;Q;3_0;21/02/2021
000000000819827;A;1_0;25/02/2019
000000000819840;A;0_0;26/02/2019
000000000819851;A;0_116;01/01/2019
000000000819851;A;0_116;01/01/2019
000000000819851;A;0_116;01/01/2019
000000000820251;R;2_1;28/02/2022
000000000820326;Q;2_1;02/03/2020
000000000820326;Q;2_1;02/03/2020
000000000820408;Q;3_0;01/03/2021
000000000820408;Q;3_0;01/03/2021
000000000820408;Q;1_1;01/03/2020
000000000820578;A;1_0;03/03/2019
000000000820740;Q;3_0;05/03/2022
000000000820740;Q;2_1;05/03/2020
000000000821036;Q;2_0;08/03/2020
000000000821057;Q;2_3;08/03/2022
000000000821057;A;1_0;07/03/2019
000000000821220;A;0_0;08/03/2019
000000000821250;A;0_0;09/03/2019
000000000821304;Q;2_0;11/03/2020
000000000821535;A;0_0;12/03/2019
000000000821667;A;0_0;13/03/2019
000000000821722;A;0_60;22/01/2020
000000000821774;A;0_0;13/03/2019
000000000822453;A;1_0;20/03/2019
000000000822492;Q;1_1;22/03/2020
000000000822813;Q;3_0;23/03/2020
000000000823009;A;1_0;26/03/2019
000000000823340;A;0_82;17/01/2021
000000000823915;A;0_0;01/04/2019
000000000824116;Q;2_1;03/04/2020
000000000824175;Q;1_3;03/04/2022
000000000824388;A;0_0;04/04/2019
000000000824882;E;0_0;11/04/2018
000000000824945;Q;1_3;11/04/2022
000000000825053;R;0_0;12/03/2019
000000000825208;A;0_0;11/04/2019
000000000825370;A;0_1;02/03/2019
000000000825901;Q;6_0;17/04/2022
000000000826118;A;2_0;17/04/2019
000000000826256;Q;1_2;20/04/2021
000000000826262;Q;2_3;19/04/2022
000000000826262;Q;2_1;19/04/2020
000000000826356;E;0_0;21/04/2018
000000000826366;Q;2_1;23/04/2020
000000000826411;Q;2_1;20/04/2020
000000000826520;A;1_0;22/04/2019
000000000826589;Q;1_1;24/04/2020
000000000826597;Q;2_3;24/04/2022
000000000827009;Q;1_3;26/04/2022
000000000827009;Q;1_1;26/04/2020
000000000827398;A;1_0;27/04/2019
000000000827429;Q;2_3;01/01/2022
000000000827435;Q;2_2;30/04/2022
000000000827442;Q;3_1;30/04/2021
000000000827488;Q;1_1;30/04/2021
000000000827842;E;0_0;03/05/2018
000000000827909;Q;1_2;03/05/2021
000000000828069;A;0_47;16/02/2019
000000000828069;A;0_36;16/02/2019
000000000828069;A;0_43;16/02/2019
000000000828069;A;0_23;15/03/2019
000000000828069;A;0_19;14/03/2019
000000000828069;A;0_19;14/03/2019
000000000828069;A;0_56;15/03/2019
000000000828069;A;0_19;14/03/2019
000000000828069;A;0_19;14/03/2019
000000000828069;A;0_27;19/05/2019
000000000828069;A;0_19;14/03/2019
000000000828069;A;0_19;14/03/2019
000000000828069;A;0_19;14/03/2019
000000000828069;A;0_19;14/03/2019
000000000828069;A;0_5;31/05/2018
000000000828069;A;0_0;30/05/2018
000000000828069;A;0_15;18/10/2018
000000000828069;A;0_8;31/05/2018
000000000828069;A;0_5;31/05/2018
000000000828069;A;0_0;30/05/2018
000000000828069;A;0_5;31/05/2018
000000000828069;A;0_10;06/06/2018
000000000828069;A;0_10;06/06/2018
000000000828069;A;0_10;06/06/2018
000000000828091;Q;2_2;04/05/2021
000000000828137;Q;2_0;04/05/2022
000000000828137;Q;1_1;04/05/2020
000000000828255;A;1_1;06/05/2020
000000000828259;A;1_1;06/05/2020
000000000828259;A;1_1;06/05/2020
000000000828274;Q;1_0;07/05/2019
000000000828319;Q;2_1;07/05/2020
000000000828615;A;1_0;07/05/2019
000000000828643;Q;1_1;09/05/2020
000000000828677;Q;1_1;08/05/2020
000000000828848;Q;1_1;17/05/2021
000000000828848;A;0_1;16/05/2020
000000000829095;Q;2_2;12/05/2021
000000000829372;R;0_0;26/12/2018
000000000829439;Q;1_3;15/05/2022
000000000829439;Q;1_2;15/05/2021
000000000829439;Q;1_1;15/05/2020
000000000829733;A;0_0;17/05/2019
000000000829875;Q;2_0;18/05/2021
000000000830107;Q;0_0;01/02/2019
000000000830149;Q;2_3;22/05/2022
000000000830168;Q;2_3;22/05/2022
000000000830168;Q;2_3;22/05/2022
000000000830168;Q;2_2;22/05/2021
000000000830168;A;1_0;21/05/2019
000000000830344;A;1_0;22/05/2019
000000000830568;A;0_1;24/11/2019
000000000830785;Q;3_1;31/05/2021
000000000830785;T;1_1;30/05/2020
000000000830976;Q;1_3;30/05/2022
000000000830976;Q;1_3;30/05/2022
000000000830976;A;0_0;29/05/2019
000000000830976;A;0_0;29/05/2019
000000000831036;Q;2_3;29/05/2022
000000000831153;A;0_60;11/05/2021
000000000831343;A;0_1;29/05/2020
000000000831442;Q;3_0;31/05/2022
000000000831442;Q;1_2;31/05/2021
000000000831442;Q;1_1;31/05/2020
000000000831510;Q;1_2;31/05/2021
000000000832089;Q;1_3;05/06/2022
000000000832231;Q;5_0;06/06/2022
000000000832266;Q;2_2;08/06/2021
000000000832266;Q;2_1;08/06/2020
000000000832630;A;1_0;14/06/2019
000000000832713;Q;7_2;12/06/2022
000000000832717;A;0_0;11/06/2019
000000000832717;A;0_0;11/06/2019
000000000832717;A;0_0;11/06/2019
000000000832717;A;0_0;11/06/2019
000000000832720;A;0_0;10/06/2019
000000000832829;Q;2_0;01/07/2020
000000000832829;A;0_0;30/06/2019
000000000832976;Q;2_1;03/06/2021
000000000833133;Q;1_1;15/06/2020
000000000833168;A;0_0;13/06/2019
000000000833467;Q;0_29;01/06/2021
000000000833467;A;0_25;31/05/2018
000000000833467;A;0_14;01/07/2018
000000000833603;A;1_0;19/06/2019
000000000833699;Q;0_0;21/06/2019
000000000833723;Q;2_1;20/06/2021
000000000833723;Q;2_0;20/06/2020
000000000833740;Q;3_0;21/06/2020
000000000834042;Q;2_0;22/06/2020
000000000834042;Q;2_0;22/06/2020
000000000834042;A;0_0;21/06/2019
000000000834042;A;0_0;21/06/2019
000000000834119;Q;1_2;24/06/2021
000000000834266;E;0_0;26/06/2018
000000000834622;A;0_0;28/06/2019
000000000834811;A;2_1;01/07/2020
000000000835686;E;0_0;04/07/2018
000000000835935;A;1_0;04/07/2019
000000000836348;A;0_0;11/07/2019
000000000836495;R;0_0;08/09/2018
000000000836551;Q;1_2;11/07/2021
000000000836592;Q;2_3;11/07/2022
000000000836607;A;0_0;10/07/2019
000000000836659;Q;2_3;11/07/2022
000000000836876;A;1_0;16/07/2019
000000000836947;Q;2_2;12/07/2021
000000000836982;Q;3_1;14/07/2021
000000000837139;E;0_0;16/07/2018
000000000837182;A;0_0;18/07/2019
000000000837337;A;1_0;14/08/2019
000000000837501;Q;2_1;18/07/2020
000000000837501;Q;2_1;18/07/2020
000000000837501;A;1_0;17/07/2019
000000000837501;A;1_0;17/07/2019
000000000837501;A;1_0;17/07/2019
000000000837619;A;0_0;18/07/2019
000000000838483;Q;2_0;28/07/2020
000000000838643;Q;2_1;30/07/2020
000000000838901;E;1_3;01/08/2021
000000000839440;Q;1_2;04/08/2021
000000000839440;Q;1_2;04/08/2021
000000000839440;Q;1_2;04/08/2021
000000000839440;Q;1_2;04/08/2021
000000000839440;Q;1_2;04/08/2021
000000000839440;A;0_0;03/08/2019
000000000839553;Q;2_1;06/08/2020
000000000839712;Q;2_0;08/08/2021
000000000839842;R;2_2;08/08/2021
000000000839842;R;2_2;08/08/2021
000000000839842;A;1_0;07/08/2019
000000000839842;A;1_0;07/08/2019
000000000839895;E;3_2;01/08/2021
000000000839895;Q;3_1;11/08/2021
000000000839895;Q;3_1;11/08/2021
000000000839895;A;1_0;10/08/2019
000000000839928;Q;1_1;20/02/2020
000000000840155;Q;1_1;11/08/2020
000000000840608;Q;2_1;16/08/2020
000000000840707;E;2_3;01/08/2021
000000000840707;Q;2_2;17/08/2021
000000000840707;Q;2_1;17/08/2020
000000000840707;A;1_0;16/08/2019
000000000840707;A;1_0;16/08/2019
000000000840820;E;2_0;17/10/2018
000000000840978;A;4_0;24/09/2021
000000000841204;A;0_1;24/08/2020
000000000841361;Q;1_2;28/08/2021
000000000841398;A;1_0;27/08/2019
000000000841440;A;0_0;27/08/2019
000000000842013;Q;1_2;01/09/2021
000000000842152;Q;2_1;03/09/2020
000000000842152;Q;2_1;03/09/2020
000000000842929;R;1_2;01/04/2021
000000000843029;Q;1_1;10/09/2020
000000000843269;E;3_0;13/09/2021
000000000843269;E;3_0;13/09/2021
000000000843269;E;3_0;13/09/2021
000000000843269;Q;2_1;13/09/2020
000000000843269;A;1_0;12/09/2019
000000000843269;A;1_0;12/09/2019
000000000843295;Q;2_1;01/01/2022
000000000843359;A;1_0;13/09/2019
000000000843481;Q;2_2;17/09/2021
000000000843644;Q;2_1;17/09/2021
000000000843644;Q;2_0;17/09/2020
000000000843659;Q;1_1;18/09/2020
000000000843797;E;2_0;27/09/2021
000000000843797;Q;1_1;27/09/2020
000000000843867;A;1_0;18/09/2019
000000000843925;A;0_0;18/09/2019
000000000843937;Q;2_1;19/09/2021
000000000843983;Q;2_1;19/09/2020
000000000844158;A;0_0;19/09/2019
000000000844182;A;0_0;20/09/2019
000000000844358;Q;2_0;22/09/2020
000000000844666;Q;2_1;26/09/2020
000000000844689;Q;1_1;28/09/2020
000000000844752;Q;1_1;26/09/2020
000000000845086;Q;2_2;29/09/2021
000000000845339;E;0_289;01/01/2022
000000000845339;A;0_171;01/01/2021
000000000845339;A;0_171;01/01/2021
000000000845339;A;0_171;01/01/2021
000000000845339;A;0_286;31/12/2021
000000000845392;A;0_116;28/07/2021
000000000845459;A;0_0;10/10/2019
000000000845642;Q;3_1;02/10/2021
000000000845866;A;1_2;04/10/2021
000000000845866;Q;1_1;05/10/2020
000000000845866;Q;1_1;05/10/2020
000000000845920;Q;5_2;04/10/2021
000000000846005;Q;2_1;05/10/2021
000000000846372;E;0_0;10/10/2018
000000000846785;A;0_8;08/08/2018
000000000846785;A;0_0;28/04/2018
000000000846812;Q;1_2;12/10/2021
000000000847567;A;1_0;17/10/2019
000000000847584;A;0_0;26/01/2018
000000000847768;A;1_0;19/10/2019
000000000847833;E;0_0;22/10/2018
000000000848163;Q;3_2;24/10/2021
000000000848391;Q;2_2;01/02/2021
000000000848695;Q;2_0;27/10/2020
000000000848798;A;0_0;25/10/2019
000000000849517;A;2_0;17/09/2021
000000000849616;A;0_0;30/10/2019
000000000849665;E;1_3;01/11/2021
000000000849665;Q;1_2;01/11/2021
000000000849665;Q;1_2;01/11/2021
000000000849862;E;0_0;01/11/2018
000000000851249;Q;2_0;12/11/2020
000000000851292;E;0_0;13/11/2018
000000000851777;Q;2_3;15/02/2022
000000000851777;Q;2_2;15/02/2021
000000000851777;Q;2_1;15/02/2020
000000000851777;Q;2_1;15/02/2020
000000000851777;Q;2_1;15/02/2020
000000000851833;A;1_0;15/11/2019
000000000851999;A;1_0;18/11/2019
000000000852033;A;0_0;20/11/2019
000000000852092;Q;2_0;19/11/2020
000000000852094;E;1_3;01/11/2021
000000000852201;Q;2_1;21/11/2020
000000000852249;Q;0_0;22/11/2019
000000000852756;Q;1_2;26/11/2021
000000000852813;Q;2_1;27/11/2021
000000000853131;Q;0_1;01/01/2020
000000000853148;A;1_0;28/11/2019
000000000853186;T;1_2;28/11/2021
000000000853230;A;0_0;30/11/2019
000000000853819;A;0_0;04/12/2019
000000000853835;Q;1_1;06/12/2020
000000000853926;Q;4_1;07/12/2020
000000000854132;A;0_0;07/08/2019
000000000854210;Q;1_1;10/12/2020
000000000854326;Q;2_2;10/12/2021
000000000854696;Q;2_0;14/12/2020
000000000854838;E;1_3;01/12/2021
000000000854922;A;0_0;16/12/2019
000000000854988;E;2_0;18/12/2018
000000000855223;A;0_0;18/12/2019
000000000855377;Q;5_0;21/12/2021
000000000855407;Q;2_0;20/12/2020
000000000855437;A;0_0;20/12/2019
000000000855521;Q;1_1;25/12/2020
000000000855560;A;1_0;21/12/2019
000000000855685;R;0_0;15/04/2019
000000000855685;R;0_0;15/04/2019
000000000855703;A;0_0;24/12/2019
000000000855708;E;0_0;01/01/2019
000000000855708;E;0_0;01/01/2019
000000000855710;E;0_0;01/01/2019
000000000855779;Q;0_2;26/12/2021
000000000855878;A;0_1;01/01/2019
000000000855912;R;1_1;01/01/2021
000000000856105;E;0_0;01/01/2019
000000000856193;Q;1_2;01/01/2022
000000000856240;E;0_0;01/01/2019
000000000856249;E;1_0;20/02/2019
000000000856274;E;1_0;01/01/2019
000000000856279;E;0_0;01/01/2019
000000000856294;E;0_0;01/01/2019
000000000856410;E;3_0;01/01/2019
000000000856428;A;0_0;31/12/2019
000000000856431;A;0_0;27/12/2019
000000000856746;R;0_0;01/01/2020
000000000857757;Q;2_1;11/01/2021
000000000857853;Q;1_1;10/01/2021
000000000858178;Q;0_0;15/01/2020
000000000858270;A;0_247;31/12/2021
000000000858270;A;0_247;31/12/2021
000000000858270;A;0_0;01/01/2019
000000000858408;Q;3_0;18/01/2021
000000000858408;A;0_0;18/01/2019
000000000858770;E;0_0;21/01/2019
000000000858965;E;1_3;01/01/2022
000000000858965;Q;1_2;23/01/2022
000000000858965;Q;1_2;23/01/2022
000000000858965;Q;1_1;23/01/2021
000000000858965;Q;1_1;23/01/2021
000000000858974;Q;1_2;23/01/2022
000000000859002;Q;7_0;24/01/2022
000000000859034;A;0_19;01/01/2019
000000000859034;A;0_18;01/01/2019
000000000859711;A;0_0;28/01/2020
000000000859784;Q;2_1;30/01/2022
000000000859973;E;2_1;01/01/2022
000000000859973;A;1_2;30/01/2022
000000000859973;Q;1_1;31/01/2021
000000000859973;Q;1_0;31/01/2020
000000000860121;Q;1_0;01/02/2022
000000000860378;A;0_23;22/12/2020
000000000860491;E;0_116;01/01/2021
000000000860491;A;0_0;01/01/2019
000000000860516;Q;0_13;05/01/2021
000000000860516;A;0_2;08/01/2019
000000000860516;A;0_2;08/01/2019
000000000860654;A;0_8;01/01/2020
000000000860673;Q;1_2;06/02/2022
000000000860725;A;0_0;04/02/2020
000000000860740;A;0_0;04/02/2020
000000000860764;E;0_0;06/02/2019
000000000860887;A;0_0;06/02/2019
000000000860935;A;0_0;06/02/2020
000000000861319;Q;2_0;12/02/2021
000000000861411;A;0_0;12/02/2020
000000000861444;E;0_0;13/02/2019
000000000861617;E;0_0;14/02/2019
000000000861835;A;0_0;18/09/2019
000000000861835;A;0_0;18/09/2019
000000000861835;A;0_0;18/09/2019
000000000861860;Q;1_0;14/02/2021
000000000861865;Q;0_0;01/01/2020
000000000861865;Q;0_0;01/01/2020
000000000861865;Q;0_0;01/01/2020
000000000861996;Q;0_0;15/02/2020
000000000862183;A;0_21;20/01/2020
000000000862318;Q;1_1;19/02/2021
000000000862890;Q;0_1;22/02/2021
000000000862910;Q;0_1;01/01/2021
000000000863050;Q;1_0;25/02/2021
000000000863180;A;0_0;26/02/2020
000000000863361;Q;1_1;27/02/2021
000000000863776;Q;1_2;01/03/2022
000000000863863;Q;1_0;04/03/2020
000000000863943;A;0_4;29/09/2020
000000000863943;A;0_4;29/09/2020
000000000864265;Q;1_1;06/03/2021
000000000864427;A;0_12;08/02/2021
000000000864428;Q;2_0;08/03/2022
000000000864428;Q;1_1;08/03/2021
000000000864428;Q;1_1;08/03/2021
000000000864428;Q;1_0;08/03/2020
000000000864469;A;1_0;08/03/2020
000000000864573;A;0_0;07/03/2020
000000000864661;A;0_0;11/03/2019
000000000864713;A;0_0;11/03/2020
000000000865016;Q;0_0;13/03/2020
000000000865016;Q;0_0;13/03/2020
000000000865062;Q;0_0;13/03/2020
000000000865062;Q;0_0;13/03/2020
000000000865841;A;0_0;20/03/2020
000000000865841;A;0_0;20/03/2020
000000000866568;Q;2_0;25/03/2021
000000000866642;A;0_7;04/01/2021
000000000866642;A;0_0;26/11/2019
000000000867035;E;0_0;29/03/2019
000000000867300;A;0_0;01/04/2019
000000000867356;Q;2_0;01/04/2021
000000000867563;E;0_0;02/04/2019
000000000867887;A;0_0;03/04/2020
000000000868383;Q;2_0;10/04/2022
000000000868418;A;0_0;09/04/2020
000000000868505;Q;0_1;11/04/2021
000000000868505;Q;0_0;11/04/2020
000000000868695;Q;0_0;12/04/2020
000000000868717;Q;1_2;12/04/2022
000000000869160;E;0_0;16/04/2019
000000000869232;Q;2_1;18/04/2022
000000000869548;A;0_0;18/04/2020
000000000869690;A;0_0;01/01/2019
000000000869690;A;0_0;01/01/2019
000000000869932;Q;1_0;23/04/2020
000000000869951;A;0_24;08/04/2021
000000000870149;A;0_0;22/04/2020
000000000870150;A;0_37;01/02/2021
000000000870150;A;0_35;16/06/2020
000000000870150;A;0_1;01/02/2019
000000000870151;A;0_0;01/01/2019
000000000870251;R;0_7;01/01/2022
000000000870509;A;0_0;27/04/2020
000000000870705;Q;2_0;28/04/2021
000000000870850;Q;0_0;01/04/2020
000000000870978;A;0_3;02/01/2020
000000000870978;Q;0_0;01/01/2020
000000000870978;Q;0_0;01/01/2020
000000000870978;Q;0_0;01/01/2020
000000000871322;Q;1_2;05/05/2022
000000000871324;R;3_1;03/05/2021
000000000871618;Q;1_2;07/05/2022
000000000871899;A;0_16;04/02/2021
000000000871899;A;0_16;04/02/2021
000000000871982;A;1_0;09/05/2020
000000000872116;A;0_0;09/05/2020
000000000872583;A;0_0;14/05/2020
000000000872617;Q;0_0;01/01/2020
000000000872634;Q;0_1;16/05/2021
000000000872711;Q;1_1;17/05/2021
000000000872728;Q;2_1;18/05/2022
000000000872779;Q;2_2;17/05/2022
000000000873023;E;0_0;22/05/2019
000000000873080;A;0_0;20/05/2020
000000000873100;Q;2_1;21/05/2021
000000000873393;Q;1_1;24/05/2021
000000000873637;Q;1_2;28/05/2022
000000000873637;Q;1_2;28/05/2022
000000000873637;Q;1_1;28/05/2021
000000000873681;Q;2_2;28/05/2022
000000000873681;Q;2_2;28/05/2022
000000000873681;A;0_0;28/05/2019
000000000873760;E;0_0;29/05/2019
000000000874544;Q;1_1;04/06/2022
000000000874544;Q;1_1;04/06/2022
000000000874544;Q;1_0;04/06/2021
000000000874544;A;0_0;03/06/2020
000000000875147;E;0_0;11/06/2019
000000000875352;A;0_0;01/01/2019
000000000875437;A;1_0;11/06/2020
000000000875464;Q;1_0;12/06/2021
000000000875464;A;0_0;11/06/2020
000000000876873;A;0_0;20/06/2020
000000000877121;Q;0_1;23/06/2021
000000000877200;Q;2_0;25/06/2022
000000000877291;Q;1_2;01/01/2022
000000000877494;Q;0_0;25/06/2020
000000000877494;Q;0_0;25/06/2020
000000000877768;Q;0_0;01/01/2020
000000000877915;Q;2_1;28/06/2021
000000000878040;E;0_0;28/06/2019
000000000878070;E;0_0;28/06/2019
000000000878384;Q;2_2;01/07/2022
000000000878768;Q;3_0;04/07/2021
000000000879021;Q;4_0;05/07/2021
000000000879202;Q;0_1;08/07/2021
000000000879330;A;0_0;09/07/2020
000000000879839;A;0_0;11/07/2020
000000000880522;A;0_0;17/07/2020
000000000880543;A;0_0;18/07/2020
000000000880838;Q;1_1;23/07/2021
000000000881937;Q;1_1;02/08/2021
000000000881985;Q;1_1;31/07/2021
000000000882068;E;2_1;01/08/2021
000000000882428;Q;0_0;02/08/2020
000000000882616;R;3_1;01/01/2021
000000000882616;A;2_0;31/12/2019
000000000882616;A;2_0;31/12/2019
000000000882829;Q;0_0;06/08/2020
000000000882895;E;1_2;01/08/2021
000000000883083;R;0_0;03/02/2020
000000000883083;R;0_0;03/02/2020
000000000883381;A;0_0;08/08/2020
000000000883579;Q;0_1;15/08/2021
000000000883579;Q;0_1;15/08/2021
000000000883579;Q;0_0;15/08/2020
000000000883651;A;1_1;14/08/2021
000000000883651;A;0_0;14/08/2020
000000000884017;Q;0_0;01/06/2020
000000000884359;A;0_33;02/11/2020
000000000884359;A;0_30;01/04/2020
000000000884359;A;0_11;16/03/2020
000000000884359;A;0_0;19/12/2019
000000000884359;A;0_0;19/12/2019
000000000884359;A;0_0;19/12/2019
000000000884359;A;0_0;19/12/2019
